600280,20130625,1
600280,20131016,0
600280,20140620,1
600280,20150612,0
600280,20150703,1
600280,20150727,0
600280,20160229,1
600280,20161115,0
300036,20110524,1
300036,20111103,0
300036,20121204,1
300036,20130115,0
300036,20130502,1
300036,20130527,0
300036,20130625,1
300036,20140218,0
300036,20140429,1
300036,20141203,0
300036,20141230,1
300036,20150612,0
300036,20150707,1
300036,20150724,0
300036,20150902,1
300036,20151029,0
300036,20160129,1
300036,20160720,0
002630,20130524,0
002630,20130625,1
002630,20141110,0
002630,20141222,1
002630,20150615,0
002630,20150708,1
002630,20150720,0
002630,20150916,1
002630,20151230,0
002630,20160229,1
300284,20121204,1
300284,20130521,0
300284,20130709,1
300284,20150605,0
300284,20150707,1
300284,20150811,0
300284,20150902,1
300284,20151119,0
300284,20160127,1
300284,20160907,0
300447,20150902,1
300447,20151201,0
300447,20160308,1
002042,20050818,0
002042,20060426,1
002042,20060605,0
002042,20060808,1
002042,20070509,0
002042,20070717,1
002042,20080505,0
002042,20081030,1
002042,20090804,0
002042,20090819,1
002042,20101215,0
002042,20110530,1
002042,20110729,0
002042,20120106,1
002042,20120306,0
002042,20121204,1
002042,20130603,0
002042,20140625,1
002042,20150615,0
002042,20150716,1
002042,20150812,0
002042,20150915,1
002042,20151203,0
002042,20160127,1
002152,20071225,0
002152,20080422,1
002152,20080506,0
002152,20081113,1
002152,20100118,0
002152,20100521,1
002152,20101216,0
002152,20121128,1
002152,20130402,0
002152,20130625,1
002152,20140217,0
002152,20140509,1
002152,20150603,0
002152,20150708,1
002152,20150817,0
002152,20150902,1
002152,20151112,0
002152,20160229,1
002152,20160413,0
600917,20150528,0
600917,20150708,1
600917,20150817,0
600917,20150915,1
600917,20151225,0
600917,20160301,1
600917,20161116,0
000025,19960429,0
000025,19960604,1
000025,19960723,0
000025,19960827,1
000025,19961211,0
000025,19961225,1
000025,19970512,0
000025,19970526,1
000025,19970623,0
000025,19970819,1
000025,19980408,0
000025,19990118,1
000025,19990625,0
000025,19990726,1
000025,19990916,0
000025,20000128,1
000025,20000328,0
000025,20000515,1
000025,20000616,0
000025,20010223,1
000025,20010629,0
000025,20030513,1
000025,20030613,0
000025,20031110,1
000025,20040225,0
000025,20050719,1
000025,20060602,0
000025,20060807,1
000025,20070524,0
000025,20070718,1
000025,20070911,0
000025,20071029,1
000025,20080103,0
000025,20080422,1
000025,20080523,0
000025,20081104,1
000025,20090720,0
000025,20090819,1
000025,20100414,0
000025,20100702,1
000025,20100908,0
000025,20110125,1
000025,20110525,0
000025,20120116,1
000025,20120416,0
000025,20121204,1
000025,20150608,0
000025,20150709,1
000025,20150813,0
000025,20150908,1
000025,20151030,0
000025,20151123,1
000025,20151210,0
000025,20160620,1
000025,20160817,0
601002,20081022,1
601002,20090505,0
601002,20090901,1
601002,20100414,0
601002,20100521,1
601002,20110209,0
601002,20120106,1
601002,20120426,0
601002,20130709,1
601002,20131015,0
601002,20140312,1
601002,20141222,0
601002,20150209,1
601002,20150423,0
601002,20150709,1
601002,20150724,0
601002,20150915,1
601002,20151021,0
601002,20160229,1
300377,20141201,0
300377,20150105,1
300377,20150511,0
300377,20150902,1
300377,20151208,0
300377,20160301,1
300377,20160411,0
300377,20160512,1
300377,20160623,0
000014,19960429,0
000014,19960603,1
000014,19960730,0
000014,19960827,1
000014,19961210,0
000014,19961225,1
000014,19970402,0
000014,19970505,1
000014,19970514,0
000014,19970611,1
000014,19970625,0
000014,19970923,1
000014,19971103,0
000014,19971222,1
000014,19980409,0
000014,19980428,1
000014,19980526,0
000014,19980902,1
000014,19981027,0
000014,19990208,1
000014,19990701,0
000014,20000124,1
000014,20001016,0
000014,20010222,1
000014,20010705,0
000014,20020123,1
000014,20020625,0
000014,20031222,1
000014,20040409,0
000014,20050712,1
000014,20050907,0
000014,20051208,1
000014,20070528,0
000014,20070605,1
000014,20070620,0
000014,20070706,1
000014,20070803,0
000014,20080422,1
000014,20080529,0
000014,20080623,1
000014,20080728,0
000014,20081104,1
000014,20090728,0
000014,20090929,1
000014,20091202,0
000014,20120106,1
000014,20120426,0
000014,20120605,1
000014,20120706,0
000014,20121204,1
000014,20130124,0
000014,20130625,1
000014,20130917,0
000014,20140609,1
000014,20141217,0
000014,20150119,1
000014,20150612,0
000014,20150709,1
000014,20150818,0
000014,20150916,1
000014,20151223,0
000014,20160114,1
002707,20141205,0
002707,20141231,1
002707,20150529,0
002707,20150703,1
002707,20150730,0
002707,20150902,1
002707,20151113,0
000423,20060726,0
000423,20061114,1
000423,20070807,0
000423,20071029,1
000423,20080110,0
000423,20080403,1
000423,20080505,0
000423,20081104,1
000423,20110106,0
000423,20120905,1
000423,20130327,0
000423,20140604,1
000423,20150615,0
000423,20150825,1
603616,20151112,0
603616,20160201,1
603616,20161129,0
300061,20101122,0
300061,20121203,1
300061,20130312,0
300061,20130625,1
300061,20150603,0
300061,20150708,1
300061,20150814,0
300061,20150902,1
300061,20160106,0
300061,20160114,1
300061,20160120,0
300061,20160308,1
300061,20160725,0
000753,19980818,1
000753,20000217,0
000753,20011108,1
000753,20020329,0
000753,20031110,1
000753,20040318,0
000753,20050718,1
000753,20070525,0
000753,20070629,1
000753,20070910,0
000753,20081028,1
000753,20090506,0
000753,20090819,1
000753,20100301,0
000753,20130625,1
000753,20141103,0
000753,20141231,1
000753,20150615,0
000753,20150707,1
000753,20151106,0
000753,20160127,1
000786,20060206,0
000786,20060307,1
000786,20060605,0
000786,20060807,1
000786,20060919,0
000786,20061114,1
000786,20070601,0
000786,20070706,1
000786,20070921,0
000786,20071112,1
000786,20080111,0
000786,20080422,1
000786,20080523,0
000786,20080918,1
000786,20080926,0
000786,20081028,1
000786,20081118,0
000786,20081125,1
000786,20081208,0
000786,20081225,1
000786,20090216,0
000786,20090227,1
000786,20090804,0
000786,20090901,1
000786,20100303,0
000786,20100518,1
000786,20101220,0
000786,20110125,1
000786,20110328,0
000786,20120106,1
000786,20130530,0
000786,20140619,1
000786,20150409,0
000786,20160115,1
300421,20150915,1
300421,20151117,0
300421,20160301,1
300421,20161122,0
000539,19961226,0
000539,19961227,1
000539,19961230,0
000539,19961230,1
000539,19970103,0
000539,19970107,1
000539,19970117,0
000539,19970117,1
000539,19970129,0
000539,19970218,1
000539,19970218,0
000539,19970220,1
000539,19970512,0
000539,19970523,1
000539,19970604,0
000539,19970611,1
000539,19970623,0
000539,19970708,1
000539,19970715,0
000539,19970923,1
000539,19970923,0
000539,19970923,1
000539,19970923,0
000539,19970930,1
000539,19971030,0
000539,19971204,1
000539,19980108,0
000539,19980309,1
000539,19980320,0
000539,19980327,1
000539,19980422,0
000539,19980812,1
000539,19980812,0
000539,19980817,1
000539,19980817,0
000539,19980818,1
000539,19980820,0
000539,19980820,1
000539,19980824,0
000539,19980831,1
000539,19980908,0
000539,19981022,1
000539,19981023,0
000539,19981026,1
000539,19981110,0
000539,19981113,1
000539,19981117,0
000539,19981120,1
000539,19981222,0
000539,19990105,1
000539,19990118,0
000539,19990208,1
000539,19990312,0
000539,19990331,1
000539,19990415,0
000539,19990422,1
000539,19990504,0
000539,19990518,1
000539,19990519,0
000539,19990519,1
000539,19990528,0
000539,19990604,1
000539,19990615,0
000539,19990615,1
000539,19990630,0
000539,19990719,1
000539,19990913,0
000539,19991223,1
000539,20001120,0
000539,20010222,1
000539,20010402,0
000539,20020118,1
000539,20030519,0
000539,20050131,1
000539,20050310,0
000539,20050606,1
000539,20050812,0
000539,20051025,1
000539,20060606,0
000539,20060821,1
000539,20070509,0
000539,20070605,1
000539,20070620,0
000539,20070706,1
000539,20071008,0
000539,20080422,1
000539,20080602,0
000539,20081028,1
000539,20090805,0
000539,20110809,1
000539,20120711,0
000539,20130708,1
000539,20150605,0
000539,20150827,1
000539,20150907,0
600660,20070216,0
600660,20070228,1
600660,20070910,0
600660,20071203,1
600660,20080222,0
600660,20080422,1
600660,20080507,0
600660,20080630,1
600660,20080710,0
600660,20080908,1
600660,20080917,0
600660,20080918,1
600660,20080922,0
600660,20081013,1
600660,20081014,0
600660,20081016,1
600660,20081016,0
600660,20081020,1
600660,20081021,0
600660,20081023,1
600660,20081023,0
600660,20081028,1
600660,20081029,0
600660,20081030,1
600660,20081030,0
600660,20081030,1
600660,20081103,0
600660,20081103,1
600660,20081103,0
600660,20081106,1
600660,20081110,0
600660,20081110,1
600660,20081111,0
600660,20081111,1
600660,20081114,0
600660,20081114,1
600660,20081118,0
600660,20081119,1
600660,20081119,0
600660,20081124,1
600660,20081124,0
600660,20081126,1
600660,20081127,0
600660,20081128,1
600660,20081202,0
600660,20081202,1
600660,20081210,0
600660,20081216,1
600660,20081219,0
600660,20081225,1
600660,20081225,0
600660,20081229,1
600660,20081229,0
600660,20081230,1
600660,20090105,0
600660,20090105,1
600660,20090112,0
600660,20090112,1
600660,20090113,0
600660,20090114,1
600660,20090116,0
600660,20090119,1
600660,20090217,0
600660,20090303,1
600660,20090305,0
600660,20090310,1
600660,20090417,0
600660,20090428,1
600660,20090806,0
600660,20090901,1
600660,20091216,0
600660,20100702,1
600660,20101026,0
600660,20120926,1
600660,20150527,0
600660,20150825,1
300280,20140213,0
300280,20140429,1
300280,20150601,0
300280,20150709,1
300280,20160406,0
002659,20121204,1
002659,20130322,0
002659,20130625,1
002659,20150615,0
002659,20150804,1
002659,20150814,0
002659,20150916,1
002659,20151125,0
002659,20160114,1
002659,20160218,0
002659,20160301,1
002659,20161028,0
002184,20080403,1
002184,20080512,0
002184,20080918,1
002184,20081014,0
002184,20081104,1
002184,20090728,0
002184,20090819,1
002184,20100610,0
002184,20100705,1
002184,20101220,0
002184,20120106,1
002184,20120413,0
002184,20121204,1
002184,20140305,0
002184,20140516,1
002184,20150605,0
002184,20150706,1
002184,20150724,0
002184,20150902,1
002184,20151231,0
002466,20110530,1
002466,20110718,0
002466,20120106,1
002466,20120608,0
002466,20121204,1
002466,20130529,0
002466,20131029,1
002466,20140828,0
002466,20141231,1
002466,20150612,0
002466,20150708,1
002466,20150811,0
002466,20150826,1
002466,20151210,0
002466,20160108,1
002466,20160218,0
002466,20160308,1
002466,20160519,0
300160,20121204,1
300160,20141009,0
300160,20150209,1
300160,20150603,0
300160,20150707,1
300160,20150812,0
300160,20150826,1
300160,20160108,0
300160,20160114,1
300160,20160125,0
300160,20160308,1
300160,20160407,0
600636,19960827,1
600636,19961209,0
600636,19961225,1
600636,19970416,0
600636,19970708,1
600636,19981013,0
600636,19990208,1
600636,20010720,0
600636,20031113,1
600636,20070522,0
600636,20071029,1
600636,20080116,0
600636,20080403,1
600636,20080729,0
600636,20081106,1
600636,20081224,0
600636,20081231,1
600636,20090518,0
600636,20090819,1
600636,20090916,0
600636,20090929,1
600636,20091202,0
600636,20100702,1
600636,20110706,0
600636,20120106,1
600636,20120319,0
600636,20121204,1
600636,20130306,0
600636,20130625,1
600636,20150610,0
600636,20150709,1
600636,20150818,0
600636,20150902,1
600636,20151113,0
600608,20001206,0
600608,20021127,1
600608,20030417,0
600608,20031113,1
600608,20040406,0
600608,20050712,1
600608,20050921,0
600608,20060425,1
600608,20060606,0
600608,20060821,1
600608,20070628,0
600608,20070719,1
600608,20070905,0
600608,20071123,1
600608,20080115,0
600608,20081107,1
600608,20090720,0
600608,20090820,1
600608,20091123,0
600608,20100519,1
600608,20110415,0
600608,20120106,1
600608,20120710,0
600608,20120806,1
600608,20130219,0
600608,20130709,1
600608,20150605,0
600608,20150827,1
600608,20151223,0
600608,20160129,1
600608,20161216,0
300104,20110105,0
300104,20110125,1
300104,20110425,0
300104,20110623,1
300104,20111208,0
300104,20120119,1
300104,20120312,0
300104,20120425,1
300104,20120727,0
300104,20121203,1
300104,20131021,0
300104,20131205,1
300104,20140127,0
300104,20141223,1
300104,20150513,0
300104,20150629,1
300104,20150706,0
300104,20150827,1
300104,20160603,0
600209,20001221,0
600209,20020123,1
600209,20020320,0
600209,20031107,1
600209,20040408,0
600209,20050718,1
600209,20050914,0
600209,20060427,1
600209,20070529,0
600209,20070717,1
600209,20070904,0
600209,20080423,1
600209,20080603,0
600209,20081104,1
600209,20090622,0
600209,20090819,1
600209,20100212,0
600209,20120106,1
600209,20120809,0
600209,20121128,1
600209,20130328,0
600209,20130625,1
600209,20131022,0
600209,20140619,1
600209,20150630,0
600209,20150916,1
600209,20151216,0
600209,20160129,1
600209,20170105,0
000671,19970425,0
000671,19970526,1
000671,19970604,0
000671,19970611,1
000671,19970714,0
000671,19970814,1
000671,19970909,0
000671,19970919,1
000671,19971107,0
000671,19971124,1
000671,19971205,0
000671,19980109,1
000671,19980113,0
000671,19980303,1
000671,19980624,0
000671,19980709,1
000671,19980731,0
000671,19980818,1
000671,19981019,0
000671,19990208,1
000671,19990426,0
000671,19990519,1
000671,19990628,0
000671,20000124,1
000671,20000331,0
000671,20000511,1
000671,20010618,0
000671,20020122,1
000671,20020828,0
000671,20031107,1
000671,20031217,0
000671,20031222,1
000671,20040603,0
000671,20040910,1
000671,20041123,0
000671,20050322,1
000671,20050408,0
000671,20050606,1
000671,20050629,0
000671,20050715,1
000671,20050715,0
000671,20050715,1
000671,20050725,0
000671,20050725,1
000671,20050916,0
000671,20050923,1
000671,20051024,0
000671,20051206,1
000671,20051209,0
000671,20060125,1
000671,20060214,0
000671,20060222,1
000671,20060717,0
000671,20060807,1
000671,20061026,0
000671,20061113,1
000671,20070201,0
000671,20070206,1
000671,20070529,0
000671,20070629,1
000671,20070917,0
000671,20071026,1
000671,20071122,0
000671,20080630,1
000671,20080710,0
000671,20080826,1
000671,20080828,0
000671,20080918,1
000671,20080922,0
000671,20080923,1
000671,20081008,0
000671,20081013,1
000671,20081014,0
000671,20081027,1
000671,20081027,0
000671,20081028,1
000671,20081029,0
000671,20081031,1
000671,20081031,0
000671,20081031,1
000671,20081105,0
000671,20081107,1
000671,20081110,0
000671,20081110,1
000671,20081111,0
000671,20081111,1
000671,20081114,0
000671,20081119,1
000671,20081121,0
000671,20081125,1
000671,20081125,0
000671,20081125,1
000671,20081211,0
000671,20081223,1
000671,20081226,0
000671,20081229,1
000671,20090223,0
000671,20090302,1
000671,20090424,0
000671,20090429,1
000671,20090630,0
000671,20090901,1
000671,20100406,0
000671,20100505,1
000671,20101109,0
000671,20111024,1
000671,20130529,0
000671,20140305,1
000671,20140403,0
000671,20140512,1
000671,20150525,0
000671,20150825,1
000671,20151222,0
601113,20120106,1
601113,20120423,0
601113,20130625,1
601113,20150417,0
601113,20150507,1
601113,20150611,0
601113,20150707,1
601113,20150724,0
601113,20150915,1
601113,20160104,0
601113,20160127,1
002271,20090211,0
002271,20090302,1
002271,20090407,0
002271,20090819,1
002271,20100427,0
002271,20100518,1
002271,20101220,0
002271,20111024,1
002271,20111111,0
002271,20120330,1
002271,20131125,0
002271,20140311,1
002271,20150603,0
002271,20150708,1
002271,20150811,0
002271,20160127,1
002039,20050627,0
002039,20050712,1
002039,20060529,0
002039,20061113,1
002039,20070424,0
002039,20070604,1
002039,20070903,0
002039,20080918,1
002039,20090305,0
002039,20090429,1
002039,20101115,0
002039,20140113,1
002039,20150612,0
002039,20150709,1
002039,20150817,0
002039,20150915,1
002039,20151223,0
002039,20160127,1
600740,19961223,1
600740,19970325,0
600740,19970923,1
600740,19980601,0
600740,19990517,1
600740,20010406,0
600740,20021128,1
600740,20040409,0
600740,20040629,1
600740,20041119,0
600740,20051206,1
600740,20070924,0
600740,20071112,1
600740,20080218,0
600740,20080320,1
600740,20080425,0
600740,20081107,1
600740,20090804,0
600740,20090901,1
600740,20091118,0
600740,20100702,1
600740,20110627,0
600740,20120106,1
600740,20120214,0
600740,20121204,1
600740,20130205,0
600740,20140619,1
600740,20150615,0
600740,20150709,1
600740,20150820,0
600740,20150827,1
002549,20121120,1
002549,20130603,0
002549,20130625,1
002549,20140324,0
002549,20140530,1
002549,20150401,0
002549,20150916,1
002549,20151126,0
002549,20160301,1
600979,20050422,1
600979,20060602,0
600979,20061114,1
600979,20070529,0
600979,20070605,1
600979,20070618,0
600979,20070706,1
600979,20070904,0
600979,20071205,1
600979,20080121,0
600979,20080422,1
600979,20080522,0
600979,20081104,1
600979,20091120,0
600979,20100702,1
600979,20110510,0
600979,20120106,1
600979,20120314,0
600979,20120731,1
600979,20130530,0
600979,20140331,1
600979,20150615,0
600979,20150709,1
600979,20150814,0
600979,20150916,1
600979,20151112,0
600979,20160129,1
000595,19961209,0
000595,19961225,1
000595,19970507,0
000595,19970708,1
000595,19980601,0
000595,19980818,1
000595,19981112,0
000595,19990525,1
000595,19990824,0
000595,19991224,1
000595,20000301,0
000595,20000515,1
000595,20010719,0
000595,20020118,1
000595,20020418,0
000595,20031113,1
000595,20040223,0
000595,20050719,1
000595,20070423,0
000595,20070706,1
000595,20070928,0
000595,20080422,1
000595,20080723,0
000595,20081106,1
000595,20090217,0
000595,20090902,1
000595,20100120,0
000595,20100702,1
000595,20110414,0
000595,20121128,1
000595,20130226,0
000595,20140120,1
000595,20141016,0
000595,20141229,1
000595,20150608,0
000595,20150716,1
000595,20151228,0
000595,20160307,1
000595,20170105,0
600765,19970508,0
600765,19971219,1
600765,19980602,0
600765,19980818,1
600765,19981118,0
600765,19990427,1
600765,19990622,0
600765,20000124,1
600765,20000406,0
600765,20000515,1
600765,20001012,0
600765,20010223,1
600765,20010525,0
600765,20020123,1
600765,20020430,0
600765,20050510,1
600765,20050516,0
600765,20050704,1
600765,20050927,0
600765,20051031,1
600765,20060712,0
600765,20060808,1
600765,20061108,0
600765,20070105,1
600765,20070619,0
600765,20070706,1
600765,20070910,0
600765,20080403,1
600765,20080512,0
600765,20081023,1
600765,20090410,0
600765,20090929,1
600765,20100423,0
600765,20100702,1
600765,20101103,0
600765,20120106,1
600765,20120319,0
600765,20121204,1
600765,20130131,0
600765,20130426,1
600765,20130523,0
600765,20140604,1
600765,20141209,0
600765,20150105,1
600765,20150611,0
600765,20150709,1
600765,20150813,0
600765,20150916,1
600765,20151110,0
600119,19980630,0
600119,19990427,1
600119,19990917,0
600119,19991208,1
600119,20000217,0
600119,20000320,1
600119,20010723,0
600119,20031222,1
600119,20040219,0
600119,20050704,1
600119,20050920,0
600119,20051208,1
600119,20060616,0
600119,20061114,1
600119,20070523,0
600119,20070705,1
600119,20070918,0
600119,20080623,1
600119,20080821,0
600119,20081107,1
600119,20100118,0
600119,20100702,1
600119,20101110,0
600119,20120106,1
600119,20120425,0
600119,20121204,1
600119,20131021,0
600119,20140428,1
600119,20150604,0
600119,20150707,1
600119,20150814,0
600119,20150902,1
600119,20151027,0
600119,20160127,1
600119,20160816,0
000586,19961211,0
000586,19961225,1
000586,19970408,0
000586,19970923,1
000586,19980602,0
000586,19980818,1
000586,19981119,0
000586,19990118,1
000586,19990625,0
000586,19991021,1
000586,20000313,0
000586,20010226,1
000586,20010522,0
000586,20020122,1
000586,20020508,0
000586,20031110,1
000586,20040413,0
000586,20050720,1
000586,20060208,0
000586,20060425,1
000586,20070525,0
000586,20070717,1
000586,20071018,0
000586,20071030,1
000586,20080109,0
000586,20080422,1
000586,20080526,0
000586,20081104,1
000586,20090216,0
000586,20090302,1
000586,20100412,0
000586,20100705,1
000586,20110728,0
000586,20111222,1
000586,20120222,0
000586,20121204,1
000586,20160120,0
000586,20160229,1
002507,20120106,1
002507,20131008,0
002507,20140724,1
002507,20150608,0
002507,20150708,1
002507,20150714,0
002507,20150915,1
002507,20151123,0
002507,20160229,1
601996,20120706,0
601996,20120926,1
601996,20130304,0
601996,20130709,1
601996,20131022,0
601996,20140113,1
601996,20150615,0
601996,20150709,1
601996,20150714,0
601996,20150803,1
601996,20150818,0
601996,20150916,1
601996,20151117,0
601996,20160518,1
000733,19980506,0
000733,19990511,1
000733,19990915,0
000733,19991210,1
000733,20000217,0
000733,20020129,1
000733,20020626,0
000733,20031106,1
000733,20040218,0
000733,20050718,1
000733,20060602,0
000733,20060807,1
000733,20070529,0
000733,20070629,1
000733,20070814,0
000733,20071029,1
000733,20080304,0
000733,20081028,1
000733,20100125,0
000733,20100702,1
000733,20101108,0
000733,20121204,1
000733,20130521,0
000733,20130625,1
000733,20140925,0
000733,20141231,1
000733,20150603,0
000733,20150707,1
000733,20150817,0
000733,20150908,1
000733,20151120,0
000733,20160301,1
000713,19980602,0
000713,19980819,1
000713,20001214,0
000713,20020208,1
000713,20020319,0
000713,20031222,1
000713,20040305,0
000713,20050719,1
000713,20060627,0
000713,20060807,1
000713,20070529,0
000713,20070705,1
000713,20070918,0
000713,20071112,1
000713,20080304,0
000713,20080403,1
000713,20080514,0
000713,20080623,1
000713,20080708,0
000713,20080918,1
000713,20090226,0
000713,20090902,1
000713,20101110,0
000713,20130625,1
000713,20150612,0
000713,20150709,1
000713,20150820,0
000713,20150902,1
000713,20151222,0
000713,20160229,1
002354,20100810,0
002354,20121204,1
002354,20140224,0
002354,20140331,1
002354,20150521,0
002354,20150825,1
002354,20151209,0
002248,20081016,1
002248,20090226,0
002248,20090312,1
002248,20091231,0
002248,20100521,1
002248,20101108,0
002248,20121203,1
002248,20130523,0
002248,20130625,1
002248,20140227,0
002248,20140520,1
002248,20150414,0
002248,20150921,1
002248,20151217,0
002248,20160301,1
002248,20160727,0
600505,20030918,1
600505,20040219,0
600505,20050719,1
600505,20060213,0
600505,20060428,1
600505,20060606,0
600505,20060807,1
600505,20070530,0
600505,20070605,1
600505,20070613,0
600505,20070706,1
600505,20070904,0
600505,20080422,1
600505,20080523,0
600505,20081028,1
600505,20100415,0
600505,20100702,1
600505,20110512,0
600505,20121204,1
600505,20150602,0
600505,20150709,1
600505,20150818,0
600505,20150915,1
600505,20151118,0
600505,20160127,1
600107,19980818,1
600107,20000921,0
600107,20020122,1
600107,20020628,0
600107,20031114,1
600107,20040413,0
600107,20050705,1
600107,20070529,0
600107,20070706,1
600107,20070907,0
600107,20071026,1
600107,20080121,0
600107,20080918,1
600107,20080925,0
600107,20081104,1
600107,20100111,0
600107,20100630,1
600107,20101115,0
600107,20110118,1
600107,20110722,0
600107,20120106,1
600107,20120423,0
600107,20130625,1
600107,20130902,0
600107,20140620,1
600107,20150615,0
600107,20150709,1
600107,20150812,0
600107,20150826,1
600107,20151228,0
600107,20160127,1
600299,20010606,0
600299,20020122,1
600299,20020322,0
600299,20031107,1
600299,20040407,0
600299,20040713,1
600299,20050427,0
600299,20050603,1
600299,20070912,0
600299,20071203,1
600299,20080304,0
600299,20080422,1
600299,20080519,0
600299,20081031,1
600299,20090805,0
600299,20100702,1
600299,20101110,0
600299,20110126,1
600299,20110719,0
600299,20120803,1
600299,20121024,0
600299,20121204,1
600299,20130131,0
600299,20140428,1
600299,20150528,0
600299,20150902,1
600299,20151113,0
000752,19980603,0
000752,19980818,1
000752,20000804,0
000752,20001017,1
000752,20010713,0
000752,20020122,1
000752,20020815,0
000752,20050718,1
000752,20060626,0
000752,20060804,1
000752,20070528,0
000752,20070706,1
000752,20070921,0
000752,20071026,1
000752,20080306,0
000752,20080422,1
000752,20080514,0
000752,20081028,1
000752,20090625,0
000752,20090819,1
000752,20100301,0
000752,20100702,1
000752,20100903,0
000752,20110125,1
000752,20110412,0
000752,20110428,1
000752,20110811,0
000752,20111222,1
000752,20120321,0
000752,20140619,1
000752,20150611,0
000752,20150709,1
000752,20150821,0
000752,20150916,1
000752,20151228,0
000752,20160114,1
002647,20130625,1
002647,20150603,0
002647,20160808,1
603003,20130219,0
603003,20130625,1
603003,20131014,0
603003,20140107,1
603003,20140305,0
603003,20140509,1
603003,20150605,0
603003,20150716,1
603003,20150724,0
603003,20150915,1
603003,20151231,0
603003,20160201,1
002715,20141229,1
002715,20150612,0
002715,20150716,1
002715,20150814,0
002715,20150916,1
002715,20151230,0
002715,20160127,1
000759,19990319,0
000759,19991227,1
000759,20010402,0
000759,20050405,1
000759,20080110,0
000759,20080403,1
000759,20080514,0
000759,20081103,1
000759,20101116,0
000759,20130722,1
000759,20150615,0
000759,20150709,1
000759,20150812,0
000759,20150915,1
000759,20151223,0
000759,20160229,1
600298,20031124,1
600298,20040409,0
600298,20040913,1
600298,20041111,0
600298,20050603,1
600298,20070807,0
600298,20071112,1
600298,20080102,0
600298,20080422,1
600298,20080507,0
600298,20081028,1
600298,20101202,0
600298,20121204,1
600298,20130222,0
600298,20130502,1
600298,20130624,0
600298,20140428,1
600298,20150618,0
600298,20150708,1
600298,20150724,0
600298,20150915,1
002512,20111110,0
002512,20120106,1
002512,20120312,0
002512,20120718,1
002512,20120910,0
002512,20121204,1
002512,20130806,0
002512,20131223,1
002512,20150618,0
002512,20150826,1
002512,20151224,0
002065,20070417,0
002065,20070605,1
002065,20070618,0
002065,20070706,1
002065,20070926,0
002065,20071026,1
002065,20080220,0
002065,20080422,1
002065,20080516,0
002065,20081023,1
002065,20090731,0
002065,20090819,1
002065,20101108,0
002065,20121128,1
002065,20140225,0
002065,20140714,1
002065,20150527,0
002065,20150706,1
002065,20150724,0
002065,20150915,1
002560,20110830,0
002560,20130701,1
002560,20131230,0
002560,20140328,1
002560,20150618,0
002560,20150707,1
002560,20150818,0
002560,20150908,1
002560,20151218,0
002560,20160308,1
002560,20160406,0
002560,20170116,1
000016,19970717,0
000016,19990105,1
000016,19990629,0
000016,19991223,1
000016,20000630,0
000016,20020122,1
000016,20020625,0
000016,20050718,1
000016,20070529,0
000016,20080403,1
000016,20080506,0
